trade_date,symbol,name,market,close,pct_change,volume,amount,source,currency,asset_group
20210521,000688.SH,科创50,CN_INDEX,1315.21,-1.1,150574136.0,90.91,中证指数官网 / AKShare,点,中国科技指数
20210521,005930.KS,三星电子,KR_EQUITY,72226.2890625,0.7547095784906199,20961714.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210521,931087.CSI,中国科技龙头,CN_INDEX,4699.96,-1.18,1576490193.0,482.37,中证指数官网 / AKShare,点,中国科技指数
20210521,AAPL,苹果,US_EQUITY,122.26313018798828,-1.4767234808907181,79295400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,AMZN,亚马逊,US_EQUITY,160.1540069580078,-1.3732853548741542,82098000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,DX-Y.NYB,美元指数,FX_INDEX,90.0199966430664,0.23382595499532588,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210521,GOOGL,谷歌母公司,US_EQUITY,113.69830322265625,-0.5557273832247467,40632000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,META,Meta,US_EQUITY,313.4772033691406,-0.7469856258313978,13600900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,MSFT,微软,US_EQUITY,235.28883361816406,-0.5314830765872469,21863100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,MU,美光科技,US_EQUITY,78.71307373046875,-0.5053482903003226,13076900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,NVDA,英伟达,US_EQUITY,14.936650276184082,2.595368113358276,672992000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,TSLA,特斯拉,US_EQUITY,193.6266632080078,-1.0054917128925145,78091800.0,,Yahoo Finance / yfinance,USD,科技龙头
20210521,^DJI,道琼斯工业指数,US_INDEX,34207.83984375,0.3629000926246295,306360000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210521,^GSPC,标普500指数,US_INDEX,4155.85986328125,-0.07838806801412357,3995250000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210521,^IXIC,纳斯达克综合指数,US_INDEX,13470.990234375,-0.4783631990481263,3733940000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210524,000660.KS,SK海力士,KR_EQUITY,113308.6796875,-2.448973826669576,3188734.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210524,000688.SH,科创50,CN_INDEX,1330.87,1.19,160986998.0,96.61,中证指数官网 / AKShare,点,中国科技指数
20210524,005930.KS,三星电子,KR_EQUITY,71865.609375,-0.49937452440328434,13398666.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210524,931087.CSI,中国科技龙头,CN_INDEX,4737.7,0.8,1779732748.0,573.14,中证指数官网 / AKShare,点,中国科技指数
20210524,AAPL,苹果,US_EQUITY,123.89095306396484,1.3314094555518574,63092900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,AMZN,亚马逊,US_EQUITY,162.24949645996094,1.3084215261017773,48456000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,DX-Y.NYB,美元指数,FX_INDEX,89.83000183105469,-0.21105845267364032,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210524,GOOGL,谷歌母公司,US_EQUITY,117.014404296875,2.916579210267378,31832000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,META,Meta,US_EQUITY,321.8040466308594,2.6562835103238314,16445400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,MSFT,微软,US_EQUITY,240.67274475097656,2.288213618139534,21411500.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,MU,美光科技,US_EQUITY,80.8388900756836,2.7007157063820397,15730400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,NVDA,英伟达,US_EQUITY,15.554620742797852,4.1372761307741035,554816000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,TSLA,特斯拉,US_EQUITY,202.14666748046875,4.40022264046771,103674300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210524,^DJI,道琼斯工业指数,US_INDEX,34393.98046875,0.5441460958956368,251010000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210524,^GSPC,标普500指数,US_INDEX,4197.0498046875,0.9911292190138532,3684800000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210524,^IXIC,纳斯达克综合指数,US_INDEX,13661.169921875,1.4117721428874797,3509470000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210525,000660.KS,SK海力士,KR_EQUITY,116627.3359375,2.9288632249115487,3258364.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210525,000688.SH,科创50,CN_INDEX,1370.12,2.95,180323696.0,120.29,中证指数官网 / AKShare,点,中国科技指数
20210525,005930.KS,三星电子,KR_EQUITY,72045.9140625,0.25089147516881294,13628942.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210525,931087.CSI,中国科技龙头,CN_INDEX,4880.62,3.02,2169373030.0,721.22,中证指数官网 / AKShare,点,中国科技指数
20210525,AAPL,苹果,US_EQUITY,123.69601440429688,-0.157346969126404,72009500.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,AMZN,亚马逊,US_EQUITY,162.95249938964844,0.4332851226203749,65222000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,DX-Y.NYB,美元指数,FX_INDEX,89.63999938964844,-0.2115133446881079,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210525,GOOGL,谷歌母公司,US_EQUITY,117.1051025390625,0.07751032253890955,22440000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,META,Meta,US_EQUITY,324.9366149902344,0.9734397041216702,16437000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,MSFT,微软,US_EQUITY,241.57489013671875,0.37484318661660243,17704300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,MU,美光科技,US_EQUITY,79.21040344238281,-2.014484157038954,26272100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,NVDA,英伟达,US_EQUITY,15.590239524841309,0.22899164584226916,435408000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,TSLA,特斯拉,US_EQUITY,201.56333923339844,-0.2885668382965889,84017700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210525,^DJI,道琼斯工业指数,US_INDEX,34312.4609375,-0.237016856260841,285760000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210525,^GSPC,标普500指数,US_INDEX,4188.1298828125,-0.21252837802967495,4182250000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210525,^IXIC,纳斯达克综合指数,US_INDEX,13657.169921875,-0.029280069151282895,4128990000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210526,000660.KS,SK海力士,KR_EQUITY,116627.3359375,0.0,3015522.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210526,000688.SH,科创50,CN_INDEX,1364.04,-0.44,167695031.0,108.58,中证指数官网 / AKShare,点,中国科技指数
20210526,005930.KS,三星电子,KR_EQUITY,71955.7734375,-0.12511552691496508,11984359.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210526,931087.CSI,中国科技龙头,CN_INDEX,4850.05,-0.63,1643581817.0,564.18,中证指数官网 / AKShare,点,中国科技指数
20210526,AAPL,苹果,US_EQUITY,123.64727783203125,-0.039400276961498726,56575900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,AMZN,亚马逊,US_EQUITY,163.25799560546875,0.18747562447005706,47680000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,DX-Y.NYB,美元指数,FX_INDEX,90.04000091552734,0.4462310671602854,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210526,GOOGL,谷歌母公司,US_EQUITY,117.96944427490234,0.7380905845255858,21572000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,META,Meta,US_EQUITY,324.80767822265625,-0.0396805904997799,9686900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,MSFT,微软,US_EQUITY,241.3541259765625,-0.09138539193014328,17771600.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,MU,美光科技,US_EQUITY,80.19527435302734,1.2433605534668546,12609800.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,NVDA,英伟达,US_EQUITY,15.64229679107666,0.3339093421393713,370440000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,TSLA,特斯拉,US_EQUITY,206.3766632080078,2.3879957500782645,85917900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210526,^DJI,道琼斯工业指数,US_INDEX,34323.05078125,0.03086296774017505,258780000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210526,^GSPC,标普500指数,US_INDEX,4195.990234375,0.18768165702687245,4420890000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210526,^IXIC,纳斯达克综合指数,US_INDEX,13738.0,0.5918508635931463,4264500000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210527,000660.KS,SK海力士,KR_EQUITY,118997.8203125,2.032528957250923,4539067.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210527,000688.SH,科创50,CN_INDEX,1397.77,2.47,288585962.0,160.56,中证指数官网 / AKShare,点,中国科技指数
20210527,005930.KS,三星电子,KR_EQUITY,71775.4375,-0.2506205254768634,23198510.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210527,931087.CSI,中国科技龙头,CN_INDEX,4898.46,1.0,1702192616.0,594.45,中证指数官网 / AKShare,点,中国科技指数
20210527,AAPL,苹果,US_EQUITY,122.11692810058594,-1.2376736134249722,94625600.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,AMZN,亚马逊,US_EQUITY,161.5054931640625,-1.0734558114025683,51224000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,DX-Y.NYB,美元指数,FX_INDEX,89.97000122070312,-0.07774288550917996,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210527,GOOGL,谷歌母公司,US_EQUITY,117.09569549560547,-0.7406568579409356,35224000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,META,Meta,US_EQUITY,329.8533630371094,1.553437665655899,20477700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,MSFT,微软,US_EQUITY,239.26197814941406,-0.8668373986494893,24426200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,MU,美光科技,US_EQUITY,81.84326171875,2.0549681748927684,22286500.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,NVDA,英伟达,US_EQUITY,15.431076049804688,-1.3503179494232964,581476000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,TSLA,特斯拉,US_EQUITY,210.28334045410156,1.8929840154243482,79111800.0,,Yahoo Finance / yfinance,USD,科技龙头
20210527,^DJI,道琼斯工业指数,US_INDEX,34464.640625,0.4125211498604564,520630000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210527,^GSPC,标普500指数,US_INDEX,4200.8798828125,0.11653145418315525,6406310000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210527,^IXIC,纳斯达克综合指数,US_INDEX,13736.2802734375,-0.012518027096375395,5087180000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210528,000660.KS,SK海力士,KR_EQUITY,118523.703125,-0.3984251024555907,2332971.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210528,000688.SH,科创50,CN_INDEX,1386.04,-0.84,216464152.0,138.36,中证指数官网 / AKShare,点,中国科技指数
20210528,005930.KS,三星电子,KR_EQUITY,72226.2890625,0.628141852148234,12360199.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210528,931087.CSI,中国科技龙头,CN_INDEX,4852.46,-0.94,2294163610.0,634.63,中证指数官网 / AKShare,点,中国科技指数
20210528,AAPL,苹果,US_EQUITY,121.46382141113281,-0.534820765320243,71311100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,AMZN,亚马逊,US_EQUITY,161.15350341796875,-0.21794289420000723,46596000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,DX-Y.NYB,美元指数,FX_INDEX,90.02999877929688,0.06668618181584485,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210528,GOOGL,谷歌母公司,US_EQUITY,116.80674743652344,-0.24676232363544104,21482000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,META,Meta,US_EQUITY,325.86834716796875,-1.2081173987279592,12037400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,MSFT,微软,US_EQUITY,239.6170654296875,0.1484094058821661,18270200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,MU,美光科技,US_EQUITY,82.04801940917969,0.25018271037795525,11330300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,NVDA,英伟达,US_EQUITY,16.184795379638672,4.884424957801459,644536000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,TSLA,特斯拉,US_EQUITY,208.4066619873047,-0.8924522802159385,68211000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210528,^DJI,道琼斯工业指数,US_INDEX,34529.44921875,0.18804372416112436,290850000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210528,^GSPC,标普500指数,US_INDEX,4204.10986328125,0.07688818911402162,4649250000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210528,^IXIC,纳斯达克综合指数,US_INDEX,13748.740234375,0.09070840642058098,4447940000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210531,000660.KS,SK海力士,KR_EQUITY,120420.09375,1.600009597236407,2448074.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210531,000688.SH,科创50,CN_INDEX,1442.67,4.09,238863707.0,161.29,中证指数官网 / AKShare,点,中国科技指数
20210531,005930.KS,三星电子,KR_EQUITY,72586.9609375,0.49936370770466976,13321324.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210531,931087.CSI,中国科技龙头,CN_INDEX,4895.95,0.9,1560588636.0,538.25,中证指数官网 / AKShare,点,中国科技指数
20210601,000660.KS,SK海力士,KR_EQUITY,121842.3515625,1.181080140539259,2819179.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210601,000688.SH,科创50,CN_INDEX,1460.54,1.24,315974251.0,194.98,中证指数官网 / AKShare,点,中国科技指数
20210601,005930.KS,三星电子,KR_EQUITY,72677.1328125,0.12422599573722604,14058401.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210601,931087.CSI,中国科技龙头,CN_INDEX,4917.51,0.44,1698536181.0,597.13,中证指数官网 / AKShare,点,中国科技指数
20210601,AAPL,苹果,US_EQUITY,121.14215850830078,-0.26482198492937536,67637100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,AMZN,亚马逊,US_EQUITY,160.9324951171875,-0.13714148069622345,48600000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,DX-Y.NYB,美元指数,FX_INDEX,89.83000183105469,-0.22214478613119537,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210601,GOOGL,谷歌母公司,US_EQUITY,118.0125503540039,1.0323058761102288,23354000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,META,Meta,US_EQUITY,326.26483154296875,0.12167010955366209,11765900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,MSFT,微软,US_EQUITY,237.42898559570312,-0.9131569281430996,23213300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,MU,美光科技,US_EQUITY,82.05780029296875,0.011920926135067234,11067200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,NVDA,英伟达,US_EQUITY,16.204729080200195,0.1231631299250191,472804000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,TSLA,特斯拉,US_EQUITY,207.96665954589844,-0.2111268599623961,54254700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210601,^DJI,道琼斯工业指数,US_INDEX,34575.30859375,0.13281235593847196,287700000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210601,^GSPC,标普500指数,US_INDEX,4202.0400390625,-0.04923335226864056,5074670000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210601,^IXIC,纳斯达克综合指数,US_INDEX,13736.48046875,-0.08917010152208471,4186280000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210602,000660.KS,SK海力士,KR_EQUITY,119471.8828125,-1.9455211751917334,2885654.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210602,000688.SH,科创50,CN_INDEX,1426.85,-2.31,270787979.0,164.39,中证指数官网 / AKShare,点,中国科技指数
20210602,005930.KS,三星电子,KR_EQUITY,72857.4609375,0.24812223325489935,16414644.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210602,931087.CSI,中国科技龙头,CN_INDEX,4826.47,-1.85,1584718869.0,574.73,中证指数官网 / AKShare,点,中国科技指数
20210602,AAPL,苹果,US_EQUITY,121.90247344970703,0.6276220852991843,59278900.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,AMZN,亚马逊,US_EQUITY,161.69949340820312,0.4765962837133042,40290000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,DX-Y.NYB,美元指数,FX_INDEX,89.9000015258789,0.07792462807232337,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210602,GOOGL,谷歌母公司,US_EQUITY,117.48771667480469,-0.44472700371686047,21158000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,META,Meta,US_EQUITY,326.28472900390625,0.00609856135684872,11654300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,MSFT,微软,US_EQUITY,237.33303833007812,-0.040410931876855294,19406700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,MU,美光科技,US_EQUITY,82.2430648803711,0.22577328022552745,10314200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,NVDA,英伟达,US_EQUITY,16.716585159301758,3.1586833483502996,594168000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,TSLA,特斯拉,US_EQUITY,201.7066650390625,-3.0100952337768105,69908400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210602,^DJI,道琼斯工业指数,US_INDEX,34600.37890625,0.07250929498436864,263810000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210602,^GSPC,标普500指数,US_INDEX,4208.1201171875,0.14469348384307246,5833670000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210602,^IXIC,纳斯达克综合指数,US_INDEX,13756.330078125,0.14450287626555092,5097630000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210603,000660.KS,SK海力士,KR_EQUITY,122316.4765625,2.3809733997951055,3353993.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210603,000688.SH,科创50,CN_INDEX,1414.53,-0.86,204524452.0,134.7,中证指数官网 / AKShare,点,中国科技指数
20210603,005930.KS,三星电子,KR_EQUITY,74660.875,2.4752633969046034,29546007.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210603,931087.CSI,中国科技龙头,CN_INDEX,4779.22,-0.98,1526599058.0,525.9,中证指数官网 / AKShare,点,中国科技指数
20210603,AAPL,苹果,US_EQUITY,120.42084503173828,-1.2154211280873017,76229200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,AMZN,亚马逊,US_EQUITY,159.35049438476562,-1.45269411420329,47966000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,DX-Y.NYB,美元指数,FX_INDEX,90.5,0.6674065227333381,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210603,GOOGL,谷歌母公司,US_EQUITY,116.34732055664062,-0.9706513586612453,18696000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,META,Meta,US_EQUITY,323.2017822265625,-0.9448639495803213,12610800.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,MSFT,微软,US_EQUITY,235.80711364746094,-0.6429465924145616,25307700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,MU,美光科技,US_EQUITY,79.99050903320312,-2.7389006604319643,14742100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,NVDA,英伟达,US_EQUITY,16.907377243041992,1.1413340818239526,580008000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,TSLA,特斯拉,US_EQUITY,190.94667053222656,-5.334476431283097,90335700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210603,^DJI,道琼斯工业指数,US_INDEX,34577.0390625,-0.0674554571013175,297380000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210603,^GSPC,标普500指数,US_INDEX,4192.85009765625,-0.36287033416374515,5587970000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210603,^IXIC,纳斯达克综合指数,US_INDEX,13614.509765625,-1.0309458387126047,5396250000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210604,000660.KS,SK海力士,KR_EQUITY,121842.3515625,-0.38762153172204883,2555891.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210604,000688.SH,科创50,CN_INDEX,1431.52,1.2,218602804.0,145.31,中证指数官网 / AKShare,点,中国科技指数
20210604,005930.KS,三星电子,KR_EQUITY,74119.859375,-0.7246307051718803,18112259.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210604,931087.CSI,中国科技龙头,CN_INDEX,4800.82,0.45,1745720776.0,521.48,中证指数官网 / AKShare,点,中国科技指数
20210604,AAPL,苹果,US_EQUITY,122.71150207519531,1.9022097402267013,75169300.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,AMZN,亚马逊,US_EQUITY,160.31100463867188,0.6027657821926935,44994000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,DX-Y.NYB,美元指数,FX_INDEX,90.13999938964844,-0.3977907296702332,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210604,GOOGL,谷歌母公司,US_EQUITY,118.62662506103516,1.9590519949145735,24458000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,META,Meta,US_EQUITY,327.4742431640625,1.3219175055492194,13289400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,MSFT,微软,US_EQUITY,240.6823272705078,2.0674582490906035,25281100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,MU,美光科技,US_EQUITY,81.67748260498047,2.10896716643858,12591100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,NVDA,英伟达,US_EQUITY,17.513641357421875,3.5857963400525827,617120000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,TSLA,特斯拉,US_EQUITY,199.68333435058594,4.575447057551529,72110700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210604,^DJI,道琼斯工业指数,US_INDEX,34756.390625,0.518701332915783,270050000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210604,^GSPC,标普500指数,US_INDEX,4229.89013671875,0.8834095710505974,4139790000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210604,^IXIC,纳斯达克综合指数,US_INDEX,13814.490234375,1.4688774858050868,4360710000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210607,000660.KS,SK海力士,KR_EQUITY,121842.3515625,0.0,2562918.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210607,000688.SH,科创50,CN_INDEX,1433.57,0.14,263324119.0,172.32,中证指数官网 / AKShare,点,中国科技指数
20210607,005930.KS,三星电子,KR_EQUITY,73849.359375,-0.3649494241906748,16496197.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210607,931087.CSI,中国科技龙头,CN_INDEX,4829.2,0.59,1550364509.0,508.3,中证指数官网 / AKShare,点,中国科技指数
20210607,AAPL,苹果,US_EQUITY,122.72126770019531,0.007958198567248331,71057600.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,AMZN,亚马逊,US_EQUITY,159.90049743652344,-0.2560692592961322,44316000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,DX-Y.NYB,美元指数,FX_INDEX,89.94999694824219,-0.21078593598046202,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210607,GOOGL,谷歌母公司,US_EQUITY,119.05928039550781,0.3647202592588661,24120000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,META,Meta,US_EQUITY,333.6499938964844,1.8858737324656927,20136700.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,MSFT,微软,US_EQUITY,243.58062744140625,1.2042014898921094,23079200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,MU,美光科技,US_EQUITY,81.9505386352539,0.33431004674082665,9006400.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,NVDA,英伟达,US_EQUITY,17.554243087768555,0.23182917543000947,575756000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,TSLA,特斯拉,US_EQUITY,201.7100067138672,1.0149431698305955,67631100.0,,Yahoo Finance / yfinance,USD,科技龙头
20210607,^DJI,道琼斯工业指数,US_INDEX,34630.23828125,-0.3629615776595041,259120000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210607,^GSPC,标普500指数,US_INDEX,4226.52001953125,-0.07967387044511831,4476920000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210607,^IXIC,纳斯达克综合指数,US_INDEX,13881.7197265625,0.4866592327830599,4639210000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210608,000660.KS,SK海力士,KR_EQUITY,120894.1796875,-0.7781956461285322,4194955.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210608,000688.SH,科创50,CN_INDEX,1419.08,-1.01,236310214.0,157.43,中证指数官网 / AKShare,点,中国科技指数
20210608,005930.KS,三星电子,KR_EQUITY,73849.359375,0.0,12781226.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210608,931087.CSI,中国科技龙头,CN_INDEX,4801.18,-0.58,1711792564.0,572.21,中证指数官网 / AKShare,点,中国科技指数
20210608,AAPL,苹果,US_EQUITY,123.54004669189453,0.6671858978017253,74403800.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,AMZN,亚马逊,US_EQUITY,163.20550537109375,2.0669153552085318,68334000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,DX-Y.NYB,美元指数,FX_INDEX,90.08000183105469,0.14453016923092754,0.0,,Yahoo Finance / yfinance,点,美元与利率
20210608,GOOGL,谷歌母公司,US_EQUITY,118.86796569824219,-0.16068860539899532,24240000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,META,Meta,US_EQUITY,330.7752685546875,-0.8615990991711953,14580500.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,MSFT,微软,US_EQUITY,242.3905792236328,-0.48856439458007106,22455000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,MU,美光科技,US_EQUITY,78.52778625488281,-4.176607545686927,29666500.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,NVDA,英伟达,US_EQUITY,17.392845153808594,-0.919424056924556,323848000.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,TSLA,特斯拉,US_EQUITY,201.19667053222656,-0.2544921741878703,78160200.0,,Yahoo Finance / yfinance,USD,科技龙头
20210608,^DJI,道琼斯工业指数,US_INDEX,34599.8203125,-0.08783644080921915,289440000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210608,^GSPC,标普500指数,US_INDEX,4227.259765625,0.01750248645058239,4659620000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210608,^IXIC,纳斯达克综合指数,US_INDEX,13924.91015625,0.31113169361038917,5958410000.0,,Yahoo Finance / yfinance,点,美国主要指数
20210609,000660.KS,SK海力士,KR_EQUITY,116153.2421875,-3.9215597576780614,6087592.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210609,000688.SH,科创50,CN_INDEX,1427.32,0.58,206788776.0,144.91,中证指数官网 / AKShare,点,中国科技指数
20210609,005930.KS,三星电子,KR_EQUITY,73127.9765625,-0.9768301561519088,14908823.0,,Yahoo Finance / yfinance,KRW,科技龙头
20210609,931087.CSI,中国科技龙头,CN_INDEX,4821.76,0.43,1423281188.0,451.5,中证指数官网 / AKShare,点,中国科技指数
20210609,AAPL,苹果,US_EQUITY,123.92021179199219,0.3077262072320286,56877900.0,,Yahoo Finance / yfinance,USD,科技龙头
